lat,lon,timestamp,significant_wave_height_m,wave_period_s,swell_height_m,swell_direction_deg
13.833333333333329,74.33333333333331,2026-09-01T00:00:00Z,1.82,8.7,1.19,263.0
13.833333333333329,74.41666666666666,2026-09-01T00:00:00Z,1.78,8.7,1.18,263.1
13.833333333333329,74.5,2026-09-01T00:00:00Z,1.74,8.7,1.16,263.1
13.833333333333329,74.58333333333331,2026-09-01T00:00:00Z,1.65,8.7,1.13,263.0
13.833333333333329,80.25,2026-09-01T00:00:00Z,0.42,12.4,0.32,146.8
13.833333333333329,80.33333333333331,2026-09-01T00:00:00Z,0.62,12.8,0.51,145.7
13.833333333333329,80.41666666666663,2026-09-01T00:00:00Z,0.85,13.1,0.71,148.2
13.833333333333329,80.5,2026-09-01T00:00:00Z,1.03,13.3,0.86,152.9
13.833333333333329,80.58333333333331,2026-09-01T00:00:00Z,1.16,13.7,0.93,155.6
13.833333333333329,80.66666666666663,2026-09-01T00:00:00Z,1.24,13.9,0.96,156.6
13.833333333333329,80.75,2026-09-01T00:00:00Z,1.31,14.1,0.99,156.6
13.833333333333329,80.83333333333331,2026-09-01T00:00:00Z,1.35,14.1,0.98,157.4
13.833333333333329,80.91666666666663,2026-09-01T00:00:00Z,1.39,14.2,0.95,156.6
13.833333333333329,81.0,2026-09-01T00:00:00Z,1.43,14.2,0.96,157.4
13.916666666666657,73.0,2026-09-01T00:00:00Z,2.23,8.9,1.63,278.7
13.916666666666657,73.08333333333331,2026-09-01T00:00:00Z,2.23,8.9,1.63,278.8
13.916666666666657,73.16666666666666,2026-09-01T00:00:00Z,2.23,8.9,1.61,278.1
13.916666666666657,73.25,2026-09-01T00:00:00Z,2.22,8.9,1.61,278.1
13.916666666666657,73.33333333333331,2026-09-01T00:00:00Z,2.21,8.9,1.53,277.9
13.916666666666657,73.41666666666666,2026-09-01T00:00:00Z,2.18,8.9,1.37,264.5
13.916666666666657,73.5,2026-09-01T00:00:00Z,2.15,8.8,1.31,260.6
13.916666666666657,73.58333333333331,2026-09-01T00:00:00Z,2.11,8.8,1.32,260.7
13.916666666666657,73.66666666666666,2026-09-01T00:00:00Z,2.09,8.8,1.31,261.2
13.916666666666657,73.75,2026-09-01T00:00:00Z,2.06,8.8,1.29,261.2
13.916666666666657,73.83333333333331,2026-09-01T00:00:00Z,2.03,8.8,1.27,261.7
13.916666666666657,73.91666666666666,2026-09-01T00:00:00Z,1.99,8.8,1.25,261.9
13.916666666666657,74.0,2026-09-01T00:00:00Z,1.94,8.7,1.23,262.0
13.916666666666657,74.08333333333331,2026-09-01T00:00:00Z,1.9,8.7,1.22,262.2
13.916666666666657,74.16666666666666,2026-09-01T00:00:00Z,1.87,8.7,1.21,262.4
13.916666666666657,74.25,2026-09-01T00:00:00Z,1.84,8.7,1.2,262.4
13.916666666666657,74.33333333333331,2026-09-01T00:00:00Z,1.81,8.7,1.19,262.5
13.916666666666657,74.41666666666666,2026-09-01T00:00:00Z,1.77,8.7,1.17,262.6
13.916666666666657,74.5,2026-09-01T00:00:00Z,1.72,8.7,1.16,262.4
13.916666666666657,80.33333333333331,2026-09-01T00:00:00Z,0.63,12.0,0.57,146.4
13.916666666666657,80.41666666666663,2026-09-01T00:00:00Z,0.86,12.6,0.74,149.2
13.916666666666657,80.5,2026-09-01T00:00:00Z,1.03,13.3,0.86,153.6
13.916666666666657,80.58333333333331,2026-09-01T00:00:00Z,1.15,13.8,0.93,156.3
13.916666666666657,80.66666666666663,2026-09-01T00:00:00Z,1.23,14.0,0.97,157.7
13.916666666666657,80.75,2026-09-01T00:00:00Z,1.29,14.1,0.99,157.7
13.916666666666657,80.83333333333331,2026-09-01T00:00:00Z,1.34,14.2,0.98,158.5
13.916666666666657,80.91666666666663,2026-09-01T00:00:00Z,1.38,14.2,0.95,157.4
13.916666666666657,81.0,2026-09-01T00:00:00Z,1.42,14.2,0.98,158.1
14.0,73.0,2026-09-01T00:00:00Z,2.23,8.9,1.63,278.3
14.0,73.08333333333331,2026-09-01T00:00:00Z,2.23,8.9,1.62,278.3
14.0,73.16666666666666,2026-09-01T00:00:00Z,2.23,8.9,1.6,277.6
14.0,73.25,2026-09-01T00:00:00Z,2.22,8.9,1.6,277.6
14.0,73.33333333333331,2026-09-01T00:00:00Z,2.21,8.8,1.57,276.9
14.0,73.41666666666666,2026-09-01T00:00:00Z,2.17,8.8,1.48,270.3
14.0,73.5,2026-09-01T00:00:00Z,2.13,8.8,1.34,260.3
14.0,73.58333333333331,2026-09-01T00:00:00Z,2.09,8.8,1.33,260.4
14.0,73.66666666666666,2026-09-01T00:00:00Z,2.07,8.8,1.31,260.8
14.0,73.75,2026-09-01T00:00:00Z,2.04,8.8,1.3,260.8
14.0,73.83333333333331,2026-09-01T00:00:00Z,2.01,8.8,1.28,261.2
14.0,73.91666666666666,2026-09-01T00:00:00Z,1.98,8.8,1.25,261.7
14.0,74.0,2026-09-01T00:00:00Z,1.94,8.7,1.23,261.8
14.0,74.08333333333331,2026-09-01T00:00:00Z,1.9,8.7,1.22,261.9
14.0,74.16666666666666,2026-09-01T00:00:00Z,1.87,8.7,1.22,262.1
14.0,74.25,2026-09-01T00:00:00Z,1.83,8.7,1.2,262.1
14.0,74.33333333333331,2026-09-01T00:00:00Z,1.78,8.7,1.18,262.0
14.0,80.33333333333331,2026-09-01T00:00:00Z,0.7,12.0,0.64,146.3
14.0,80.41666666666663,2026-09-01T00:00:00Z,0.88,12.4,0.77,149.8
14.0,80.5,2026-09-01T00:00:00Z,1.03,13.0,0.86,153.8
14.0,80.58333333333331,2026-09-01T00:00:00Z,1.14,13.9,0.93,157.1
14.0,80.66666666666663,2026-09-01T00:00:00Z,1.21,14.1,0.97,158.4
14.0,80.75,2026-09-01T00:00:00Z,1.27,14.2,0.98,158.4
14.0,80.83333333333331,2026-09-01T00:00:00Z,1.32,14.3,0.97,158.8
14.0,80.91666666666663,2026-09-01T00:00:00Z,1.37,14.3,0.96,157.3
14.0,81.0,2026-09-01T00:00:00Z,1.41,14.3,1.03,160.7
14.083333333333329,73.0,2026-09-01T00:00:00Z,2.23,8.9,1.62,278.2
14.083333333333329,73.08333333333331,2026-09-01T00:00:00Z,2.24,8.8,1.59,278.0
14.083333333333329,73.16666666666666,2026-09-01T00:00:00Z,2.24,8.8,1.55,280.2
14.083333333333329,73.25,2026-09-01T00:00:00Z,2.23,8.8,1.57,280.2
14.083333333333329,73.33333333333331,2026-09-01T00:00:00Z,2.2,8.8,1.53,275.3
14.083333333333329,73.41666666666666,2026-09-01T00:00:00Z,2.15,8.8,1.37,260.3
14.083333333333329,73.5,2026-09-01T00:00:00Z,2.11,8.8,1.34,260.2
14.083333333333329,73.58333333333331,2026-09-01T00:00:00Z,2.07,8.8,1.33,260.2
14.083333333333329,73.66666666666666,2026-09-01T00:00:00Z,2.05,8.8,1.31,260.5
14.083333333333329,73.75,2026-09-01T00:00:00Z,2.02,8.8,1.3,260.5
14.083333333333329,73.83333333333331,2026-09-01T00:00:00Z,1.99,8.8,1.28,260.7
14.083333333333329,73.91666666666666,2026-09-01T00:00:00Z,1.96,8.8,1.26,260.8
14.083333333333329,74.0,2026-09-01T00:00:00Z,1.92,8.7,1.24,261.3
14.083333333333329,74.08333333333331,2026-09-01T00:00:00Z,1.89,8.7,1.24,261.6
14.083333333333329,74.16666666666666,2026-09-01T00:00:00Z,1.86,8.7,1.22,261.7
14.083333333333329,74.25,2026-09-01T00:00:00Z,1.82,8.7,1.2,261.7
14.083333333333329,74.33333333333331,2026-09-01T00:00:00Z,1.77,8.7,1.18,261.5
14.083333333333329,80.33333333333331,2026-09-01T00:00:00Z,0.72,12.5,0.65,147.4
14.083333333333329,80.41666666666663,2026-09-01T00:00:00Z,0.88,12.7,0.78,150.8
14.083333333333329,80.5,2026-09-01T00:00:00Z,1.03,13.3,0.87,154.7
14.083333333333329,80.58333333333331,2026-09-01T00:00:00Z,1.13,13.9,0.93,157.6
14.083333333333329,80.66666666666663,2026-09-01T00:00:00Z,1.2,14.2,0.94,156.3
14.083333333333329,80.75,2026-09-01T00:00:00Z,1.26,14.3,0.93,156.3
14.083333333333329,80.83333333333331,2026-09-01T00:00:00Z,1.31,14.3,0.96,156.5
14.083333333333329,80.91666666666663,2026-09-01T00:00:00Z,1.36,14.4,1.02,159.7
14.083333333333329,81.0,2026-09-01T00:00:00Z,1.4,14.4,1.04,160.9
14.166666666666657,73.0,2026-09-01T00:00:00Z,2.24,8.8,1.62,277.5
14.166666666666657,73.08333333333331,2026-09-01T00:00:00Z,2.24,8.8,1.57,279.2
14.166666666666657,73.16666666666666,2026-09-01T00:00:00Z,2.24,8.8,1.57,277.6
14.166666666666657,73.25,2026-09-01T00:00:00Z,2.22,8.8,1.55,277.6
14.166666666666657,73.33333333333331,2026-09-01T00:00:00Z,2.18,8.8,1.46,266.3
14.166666666666657,73.41666666666666,2026-09-01T00:00:00Z,2.13,8.8,1.35,259.9
14.166666666666657,73.5,2026-09-01T00:00:00Z,2.09,8.8,1.34,259.8
14.166666666666657,73.58333333333331,2026-09-01T00:00:00Z,2.05,8.8,1.33,259.9
14.166666666666657,73.66666666666666,2026-09-01T00:00:00Z,2.03,8.8,1.31,260.2
14.166666666666657,73.75,2026-09-01T00:00:00Z,2.0,8.8,1.3,260.2
14.166666666666657,73.83333333333331,2026-09-01T00:00:00Z,1.98,8.8,1.28,260.4
14.166666666666657,73.91666666666666,2026-09-01T00:00:00Z,1.94,8.7,1.26,260.4
14.166666666666657,74.0,2026-09-01T00:00:00Z,1.91,8.7,1.25,260.7
14.166666666666657,74.08333333333331,2026-09-01T00:00:00Z,1.88,8.7,1.24,261.1
14.166666666666657,74.16666666666666,2026-09-01T00:00:00Z,1.85,8.7,1.23,261.2
14.166666666666657,74.25,2026-09-01T00:00:00Z,1.81,8.7,1.21,261.2
14.166666666666657,74.33333333333331,2026-09-01T00:00:00Z,1.75,8.7,1.18,261.1
14.166666666666657,80.16666666666663,2026-09-01T00:00:00Z,0.39,11.7,0.34,146.3
14.166666666666657,80.25,2026-09-01T00:00:00Z,0.55,12.3,0.5,146.3
14.166666666666657,80.33333333333331,2026-09-01T00:00:00Z,0.7,12.6,0.64,147.7
14.166666666666657,80.41666666666663,2026-09-01T00:00:00Z,0.85,12.7,0.75,150.6
14.166666666666657,80.5,2026-09-01T00:00:00Z,1.0,13.1,0.86,154.8
14.166666666666657,80.58333333333331,2026-09-01T00:00:00Z,1.12,14.0,0.93,158.2
14.166666666666657,80.66666666666663,2026-09-01T00:00:00Z,1.2,14.3,0.96,159.8
14.166666666666657,80.75,2026-09-01T00:00:00Z,1.26,14.4,0.98,159.8
14.166666666666657,80.83333333333331,2026-09-01T00:00:00Z,1.3,14.4,1.01,160.8
14.166666666666657,80.91666666666663,2026-09-01T00:00:00Z,1.35,14.4,1.05,161.7
14.166666666666657,81.0,2026-09-01T00:00:00Z,1.39,14.5,1.04,161.2
14.25,73.0,2026-09-01T00:00:00Z,2.25,8.8,1.61,276.5
14.25,73.08333333333331,2026-09-01T00:00:00Z,2.25,8.8,1.57,274.7
14.25,73.16666666666666,2026-09-01T00:00:00Z,2.24,8.8,1.55,268.3
14.25,73.25,2026-09-01T00:00:00Z,2.21,8.8,1.48,268.3
14.25,73.33333333333331,2026-09-01T00:00:00Z,2.17,8.8,1.4,259.8
14.25,73.41666666666666,2026-09-01T00:00:00Z,2.12,8.8,1.36,259.6
14.25,73.5,2026-09-01T00:00:00Z,2.07,8.8,1.34,259.3
14.25,73.58333333333331,2026-09-01T00:00:00Z,2.04,8.7,1.32,259.4
14.25,73.66666666666666,2026-09-01T00:00:00Z,2.01,8.7,1.3,259.5
14.25,73.75,2026-09-01T00:00:00Z,1.98,8.7,1.28,259.5
14.25,73.83333333333331,2026-09-01T00:00:00Z,1.96,8.7,1.27,259.9
14.25,73.91666666666666,2026-09-01T00:00:00Z,1.93,8.7,1.26,259.9
14.25,74.0,2026-09-01T00:00:00Z,1.9,8.7,1.25,260.1
14.25,74.08333333333331,2026-09-01T00:00:00Z,1.87,8.7,1.25,260.6
14.25,74.16666666666666,2026-09-01T00:00:00Z,1.84,8.7,1.23,260.7
14.25,74.25,2026-09-01T00:00:00Z,1.79,8.7,1.21,260.7
14.25,74.33333333333331,2026-09-01T00:00:00Z,1.73,8.7,1.18,260.4
14.25,80.25,2026-09-01T00:00:00Z,0.52,12.2,0.46,147.6
14.25,80.33333333333331,2026-09-01T00:00:00Z,0.7,12.4,0.64,148.1
14.25,80.41666666666663,2026-09-01T00:00:00Z,0.83,12.5,0.74,150.7
14.25,80.5,2026-09-01T00:00:00Z,1.0,13.1,0.87,155.6
14.25,80.58333333333331,2026-09-01T00:00:00Z,1.11,14.1,0.94,158.8
14.25,80.66666666666663,2026-09-01T00:00:00Z,1.19,14.4,0.99,160.4
14.25,80.75,2026-09-01T00:00:00Z,1.25,14.5,1.02,160.4
14.25,80.83333333333331,2026-09-01T00:00:00Z,1.3,14.5,1.03,161.7
14.25,80.91666666666663,2026-09-01T00:00:00Z,1.34,14.5,1.0,158.4
14.25,81.0,2026-09-01T00:00:00Z,1.38,14.6,0.97,158.0
14.333333333333329,73.0,2026-09-01T00:00:00Z,2.25,8.8,1.59,276.5
14.333333333333329,73.08333333333331,2026-09-01T00:00:00Z,2.25,8.8,1.5,274.7
14.333333333333329,73.16666666666666,2026-09-01T00:00:00Z,2.24,8.8,1.44,268.3
14.333333333333329,73.25,2026-09-01T00:00:00Z,2.21,8.8,1.39,268.3
14.333333333333329,73.33333333333331,2026-09-01T00:00:00Z,2.17,8.8,1.36,259.8
14.333333333333329,73.41666666666666,2026-09-01T00:00:00Z,2.11,8.8,1.36,259.6
14.333333333333329,73.5,2026-09-01T00:00:00Z,2.06,8.7,1.33,259.3
14.333333333333329,73.58333333333331,2026-09-01T00:00:00Z,2.02,8.7,1.31,259.4
14.333333333333329,73.66666666666666,2026-09-01T00:00:00Z,1.98,8.7,1.28,259.5
14.333333333333329,73.75,2026-09-01T00:00:00Z,1.96,8.6,1.27,259.5
14.333333333333329,73.83333333333331,2026-09-01T00:00:00Z,1.93,8.7,1.26,259.9
14.333333333333329,73.91666666666666,2026-09-01T00:00:00Z,1.91,8.7,1.26,259.9
14.333333333333329,74.0,2026-09-01T00:00:00Z,1.89,8.7,1.26,260.1
14.333333333333329,74.08333333333331,2026-09-01T00:00:00Z,1.86,8.7,1.25,260.6
14.333333333333329,74.16666666666666,2026-09-01T00:00:00Z,1.83,8.7,1.23,260.7
14.333333333333329,74.25,2026-09-01T00:00:00Z,1.78,8.7,1.21,260.7
14.333333333333329,74.33333333333331,2026-09-01T00:00:00Z,1.7,8.6,1.17,260.4
14.333333333333329,80.25,2026-09-01T00:00:00Z,0.53,11.9,0.47,147.6
14.333333333333329,80.33333333333331,2026-09-01T00:00:00Z,0.72,12.2,0.66,148.1
14.333333333333329,80.41666666666663,2026-09-01T00:00:00Z,0.84,12.5,0.76,150.7
14.333333333333329,80.5,2026-09-01T00:00:00Z,1.0,13.3,0.88,155.6
14.333333333333329,80.58333333333331,2026-09-01T00:00:00Z,1.1,14.2,0.95,158.8
14.333333333333329,80.66666666666663,2026-09-01T00:00:00Z,1.18,14.5,0.99,160.4
14.333333333333329,80.75,2026-09-01T00:00:00Z,1.24,14.6,1.04,160.4
14.333333333333329,80.83333333333331,2026-09-01T00:00:00Z,1.29,14.6,1.03,161.7
14.333333333333329,80.91666666666663,2026-09-01T00:00:00Z,1.33,14.7,0.95,158.4
14.333333333333329,81.0,2026-09-01T00:00:00Z,1.36,14.7,0.91,158.0
14.416666666666657,73.0,2026-09-01T00:00:00Z,2.25,8.8,1.5,271.0
14.416666666666657,73.08333333333331,2026-09-01T00:00:00Z,2.25,8.8,1.34,259.9
14.416666666666657,73.16666666666666,2026-09-01T00:00:00Z,2.24,8.8,1.31,260.0
14.416666666666657,73.25,2026-09-01T00:00:00Z,2.22,8.8,1.33,260.0
14.416666666666657,73.33333333333331,2026-09-01T00:00:00Z,2.17,8.8,1.35,259.7
14.416666666666657,73.41666666666666,2026-09-01T00:00:00Z,2.11,8.7,1.36,259.4
14.416666666666657,73.5,2026-09-01T00:00:00Z,2.05,8.7,1.33,259.2
14.416666666666657,73.58333333333331,2026-09-01T00:00:00Z,2.0,8.6,1.3,258.8
14.416666666666657,73.66666666666666,2026-09-01T00:00:00Z,1.97,8.6,1.28,258.9
14.416666666666657,73.75,2026-09-01T00:00:00Z,1.93,8.6,1.27,258.9
14.416666666666657,73.83333333333331,2026-09-01T00:00:00Z,1.91,8.6,1.27,258.8
14.416666666666657,73.91666666666666,2026-09-01T00:00:00Z,1.9,8.7,1.27,259.3
14.416666666666657,74.0,2026-09-01T00:00:00Z,1.87,8.7,1.26,259.6
14.416666666666657,74.08333333333331,2026-09-01T00:00:00Z,1.85,8.7,1.25,260.1
14.416666666666657,74.16666666666666,2026-09-01T00:00:00Z,1.81,8.7,1.24,260.1
14.416666666666657,74.25,2026-09-01T00:00:00Z,1.76,8.7,1.22,260.1
14.416666666666657,74.33333333333331,2026-09-01T00:00:00Z,1.67,8.7,1.2,259.8
14.416666666666657,80.25,2026-09-01T00:00:00Z,0.58,11.6,0.54,143.4
14.416666666666657,80.33333333333331,2026-09-01T00:00:00Z,0.74,12.2,0.68,146.9
14.416666666666657,80.41666666666663,2026-09-01T00:00:00Z,0.86,12.7,0.78,150.7
14.416666666666657,80.5,2026-09-01T00:00:00Z,0.99,13.6,0.9,156.1
14.416666666666657,80.58333333333331,2026-09-01T00:00:00Z,1.08,14.4,0.96,159.5
14.416666666666657,80.66666666666663,2026-09-01T00:00:00Z,1.16,14.7,1.0,161.1
14.416666666666657,80.75,2026-09-01T00:00:00Z,1.22,14.7,1.03,161.1
14.416666666666657,80.83333333333331,2026-09-01T00:00:00Z,1.27,14.8,1.02,162.6
14.416666666666657,80.91666666666663,2026-09-01T00:00:00Z,1.3,14.8,0.94,159.3
14.416666666666657,81.0,2026-09-01T00:00:00Z,1.33,14.8,0.89,158.8
14.5,73.0,2026-09-01T00:00:00Z,2.25,8.8,1.33,259.4
14.5,73.08333333333331,2026-09-01T00:00:00Z,2.25,8.8,1.33,259.9
14.5,73.16666666666666,2026-09-01T00:00:00Z,2.24,8.8,1.32,260.0
14.5,73.25,2026-09-01T00:00:00Z,2.22,8.8,1.32,260.0
14.5,73.33333333333331,2026-09-01T00:00:00Z,2.18,8.8,1.34,259.8
14.5,73.41666666666666,2026-09-01T00:00:00Z,2.13,8.8,1.36,259.3
14.5,73.5,2026-09-01T00:00:00Z,2.07,8.7,1.35,258.8
14.5,73.58333333333331,2026-09-01T00:00:00Z,2.02,8.7,1.34,258.6
14.5,73.66666666666666,2026-09-01T00:00:00Z,1.98,8.7,1.32,258.5
14.5,73.75,2026-09-01T00:00:00Z,1.94,8.7,1.3,258.5
14.5,73.83333333333331,2026-09-01T00:00:00Z,1.91,8.7,1.29,258.5
14.5,73.91666666666666,2026-09-01T00:00:00Z,1.88,8.7,1.28,258.7
14.5,74.0,2026-09-01T00:00:00Z,1.86,8.7,1.27,259.0
14.5,74.08333333333331,2026-09-01T00:00:00Z,1.82,8.7,1.26,259.1
14.5,74.16666666666666,2026-09-01T00:00:00Z,1.78,8.7,1.24,259.2
14.5,74.25,2026-09-01T00:00:00Z,1.73,8.7,1.28,259.2
14.5,74.33333333333331,2026-09-01T00:00:00Z,1.67,8.7,1.37,264.1
14.5,80.25,2026-09-01T00:00:00Z,0.59,12.3,0.54,144.7
14.5,80.33333333333331,2026-09-01T00:00:00Z,0.75,12.6,0.69,147.6
14.5,80.41666666666663,2026-09-01T00:00:00Z,0.87,13.0,0.8,151.7
14.5,80.5,2026-09-01T00:00:00Z,0.98,13.9,0.89,156.3
14.5,80.58333333333331,2026-09-01T00:00:00Z,1.07,14.5,0.96,159.7
14.5,80.66666666666663,2026-09-01T00:00:00Z,1.14,14.8,0.97,159.4
14.5,80.75,2026-09-01T00:00:00Z,1.2,14.8,0.95,159.4
14.5,80.83333333333331,2026-09-01T00:00:00Z,1.25,14.9,0.92,158.0
14.5,80.91666666666663,2026-09-01T00:00:00Z,1.28,14.9,0.91,158.8
14.5,81.0,2026-09-01T00:00:00Z,1.31,14.8,0.87,158.7
14.583333333333329,73.0,2026-09-01T00:00:00Z,2.26,8.8,1.32,259.7
14.583333333333329,73.08333333333331,2026-09-01T00:00:00Z,2.26,8.8,1.32,259.9
14.583333333333329,73.16666666666666,2026-09-01T00:00:00Z,2.25,8.8,1.31,259.8
14.583333333333329,73.25,2026-09-01T00:00:00Z,2.22,8.8,1.32,259.8
14.583333333333329,73.33333333333331,2026-09-01T00:00:00Z,2.18,8.8,1.34,259.5
14.583333333333329,73.41666666666666,2026-09-01T00:00:00Z,2.13,8.8,1.36,259.0
14.583333333333329,73.5,2026-09-01T00:00:00Z,2.07,8.8,1.36,258.5
14.583333333333329,73.58333333333331,2026-09-01T00:00:00Z,2.01,8.8,1.35,258.0
14.583333333333329,73.66666666666666,2026-09-01T00:00:00Z,1.96,8.7,1.33,257.9
14.583333333333329,73.75,2026-09-01T00:00:00Z,1.92,8.7,1.34,257.9
14.583333333333329,73.83333333333331,2026-09-01T00:00:00Z,1.89,8.7,1.43,261.1
14.583333333333329,73.91666666666666,2026-09-01T00:00:00Z,1.86,8.7,1.57,272.8
14.583333333333329,74.0,2026-09-01T00:00:00Z,1.83,8.7,1.55,272.5
14.583333333333329,74.08333333333331,2026-09-01T00:00:00Z,1.79,8.7,1.52,271.8
14.583333333333329,74.16666666666666,2026-09-01T00:00:00Z,1.74,8.7,1.48,270.3
14.583333333333329,74.25,2026-09-01T00:00:00Z,1.65,8.7,1.43,270.3
14.583333333333329,74.33333333333331,2026-09-01T00:00:00Z,1.41,8.6,1.26,268.4
14.583333333333329,80.25,2026-09-01T00:00:00Z,0.48,12.4,0.44,145.3
14.583333333333329,80.33333333333331,2026-09-01T00:00:00Z,0.69,12.9,0.63,148.0
14.583333333333329,80.41666666666663,2026-09-01T00:00:00Z,0.87,13.1,0.81,151.7
14.583333333333329,80.5,2026-09-01T00:00:00Z,0.97,14.2,0.9,156.7
14.583333333333329,80.58333333333331,2026-09-01T00:00:00Z,1.05,14.7,0.96,160.1
14.583333333333329,80.66666666666663,2026-09-01T00:00:00Z,1.12,14.8,0.94,157.3
14.583333333333329,80.75,2026-09-01T00:00:00Z,1.18,14.9,0.92,157.3
14.583333333333329,80.83333333333331,2026-09-01T00:00:00Z,1.23,14.9,0.91,158.8
14.583333333333329,80.91666666666663,2026-09-01T00:00:00Z,1.27,14.9,0.91,159.6
14.583333333333329,81.0,2026-09-01T00:00:00Z,1.31,14.8,0.85,159.0
14.666666666666657,73.0,2026-09-01T00:00:00Z,2.27,8.8,1.3,259.8
14.666666666666657,73.08333333333331,2026-09-01T00:00:00Z,2.26,8.8,1.31,259.8
14.666666666666657,73.16666666666666,2026-09-01T00:00:00Z,2.24,8.8,1.31,259.5
14.666666666666657,73.25,2026-09-01T00:00:00Z,2.2,8.7,1.31,259.5
14.666666666666657,73.33333333333331,2026-09-01T00:00:00Z,2.14,8.7,1.31,259.0
14.666666666666657,73.41666666666666,2026-09-01T00:00:00Z,2.09,8.7,1.35,257.9
14.666666666666657,73.5,2026-09-01T00:00:00Z,2.04,8.8,1.53,269.1
14.666666666666657,73.58333333333331,2026-09-01T00:00:00Z,1.97,8.8,1.54,271.1
14.666666666666657,73.66666666666666,2026-09-01T00:00:00Z,1.92,8.8,1.53,271.8
14.666666666666657,73.75,2026-09-01T00:00:00Z,1.88,8.7,1.53,271.8
14.666666666666657,73.83333333333331,2026-09-01T00:00:00Z,1.85,8.7,1.55,272.1
14.666666666666657,73.91666666666666,2026-09-01T00:00:00Z,1.82,8.7,1.59,272.0
14.666666666666657,74.0,2026-09-01T00:00:00Z,1.78,8.7,1.56,271.5
14.666666666666657,74.08333333333331,2026-09-01T00:00:00Z,1.73,8.7,1.52,270.1
14.666666666666657,74.16666666666666,2026-09-01T00:00:00Z,1.66,8.6,1.45,267.2
14.666666666666657,80.25,2026-09-01T00:00:00Z,0.52,12.3,0.44,149.7
14.666666666666657,80.33333333333331,2026-09-01T00:00:00Z,0.69,12.8,0.63,150.4
14.666666666666657,80.41666666666663,2026-09-01T00:00:00Z,0.86,13.5,0.81,152.7
14.666666666666657,80.5,2026-09-01T00:00:00Z,0.96,14.4,0.9,156.6
14.666666666666657,80.58333333333331,2026-09-01T00:00:00Z,1.03,14.7,0.93,157.5
14.666666666666657,80.66666666666663,2026-09-01T00:00:00Z,1.1,14.9,0.92,157.6
14.666666666666657,80.75,2026-09-01T00:00:00Z,1.16,14.9,0.91,157.6
14.666666666666657,80.83333333333331,2026-09-01T00:00:00Z,1.21,14.9,0.91,159.0
14.666666666666657,80.91666666666663,2026-09-01T00:00:00Z,1.26,14.9,0.88,159.4
14.666666666666657,81.0,2026-09-01T00:00:00Z,1.3,14.8,0.83,159.2
14.75,73.0,2026-09-01T00:00:00Z,2.27,8.8,1.3,259.6
14.75,73.08333333333331,2026-09-01T00:00:00Z,2.26,8.8,1.31,259.5
14.75,73.16666666666666,2026-09-01T00:00:00Z,2.23,8.8,1.3,259.6
14.75,73.25,2026-09-01T00:00:00Z,2.17,8.7,1.31,259.6
14.75,73.33333333333331,2026-09-01T00:00:00Z,2.01,8.7,1.27,259.4
14.75,73.41666666666666,2026-09-01T00:00:00Z,1.78,9.4,1.19,276.7
14.75,73.5,2026-09-01T00:00:00Z,1.69,13.0,1.29,275.2
14.75,73.58333333333331,2026-09-01T00:00:00Z,1.72,12.7,1.39,276.8
14.75,73.66666666666666,2026-09-01T00:00:00Z,1.74,12.9,1.3,194.0
14.75,73.75,2026-09-01T00:00:00Z,1.75,13.1,1.19,194.0
14.75,73.83333333333331,2026-09-01T00:00:00Z,1.74,12.0,1.12,202.6
14.75,73.91666666666666,2026-09-01T00:00:00Z,1.72,10.0,1.12,207.4
14.75,74.0,2026-09-01T00:00:00Z,1.69,12.1,1.24,244.0
14.75,74.08333333333331,2026-09-01T00:00:00Z,1.57,10.3,1.3,266.1
14.75,74.16666666666666,2026-09-01T00:00:00Z,1.38,9.0,1.2,266.4
14.75,80.25,2026-09-01T00:00:00Z,0.56,12.1,0.48,147.3
14.75,80.33333333333331,2026-09-01T00:00:00Z,0.72,12.7,0.66,150.7
14.75,80.41666666666663,2026-09-01T00:00:00Z,0.86,13.6,0.81,153.8
14.75,80.5,2026-09-01T00:00:00Z,0.96,14.5,0.91,157.0
14.75,80.58333333333331,2026-09-01T00:00:00Z,1.03,14.8,0.91,157.6
14.75,80.66666666666663,2026-09-01T00:00:00Z,1.09,14.8,0.9,158.2
14.75,80.75,2026-09-01T00:00:00Z,1.14,14.8,0.9,158.2
14.75,80.83333333333331,2026-09-01T00:00:00Z,1.19,14.8,0.89,159.7
14.75,80.91666666666663,2026-09-01T00:00:00Z,1.24,14.8,0.86,159.8
14.75,81.0,2026-09-01T00:00:00Z,1.28,14.8,0.82,159.6
14.833333333333329,73.0,2026-09-01T00:00:00Z,2.26,8.8,1.31,259.6
14.833333333333329,73.08333333333331,2026-09-01T00:00:00Z,2.25,8.8,1.31,259.5
14.833333333333329,73.16666666666666,2026-09-01T00:00:00Z,2.22,8.8,1.31,259.6
14.833333333333329,73.25,2026-09-01T00:00:00Z,2.14,8.7,1.33,259.6
14.833333333333329,73.33333333333331,2026-09-01T00:00:00Z,1.93,8.7,1.3,259.4
14.833333333333329,73.41666666666666,2026-09-01T00:00:00Z,1.6,9.7,1.18,276.7
14.833333333333329,73.5,2026-09-01T00:00:00Z,1.46,14.4,1.12,275.2
14.833333333333329,73.58333333333331,2026-09-01T00:00:00Z,1.54,14.0,1.23,276.8
