lat,lon,timestamp,wind_speed_kmh,wind_direction_deg,gust_speed_kmh
14.3125,73.5625,2026-09-01T04:00:00Z,15.67,343.9,21.15
14.3125,73.6875,2026-09-01T04:00:00Z,15.85,331.5,21.4
14.3125,73.8125,2026-09-01T04:00:00Z,13.33,326.6,17.99
14.3125,73.9375,2026-09-01T04:00:00Z,7.92,330.3,10.69
14.3125,74.0625,2026-09-01T04:00:00Z,5.83,297.2,7.87
14.3125,74.1875,2026-09-01T04:00:00Z,10.32,277.6,13.93
14.3125,74.3125,2026-09-01T04:00:00Z,6.3,278.5,8.5
14.3125,74.4375,2026-09-01T04:00:00Z,5.73,281.6,7.74
14.3125,74.5625,2026-09-01T04:00:00Z,4.76,293.7,6.42
14.3125,74.6875,2026-09-01T04:00:00Z,7.89,287.5,10.65
14.3125,74.8125,2026-09-01T04:00:00Z,11.58,286.1,15.63
14.3125,74.9375,2026-09-01T04:00:00Z,14.67,285.8,19.8
14.3125,75.0625,2026-09-01T04:00:00Z,14.87,284.4,20.07
14.3125,75.1875,2026-09-01T04:00:00Z,16.31,283.8,22.02
14.3125,75.3125,2026-09-01T04:00:00Z,17.28,283.4,23.33
14.3125,75.4375,2026-09-01T04:00:00Z,17.73,283.4,23.93
14.3125,75.5625,2026-09-01T04:00:00Z,17.96,284.0,24.25
14.3125,75.6875,2026-09-01T04:00:00Z,17.69,285.3,23.89
14.3125,75.8125,2026-09-01T04:00:00Z,17.35,286.1,23.43
14.3125,75.9375,2026-09-01T04:00:00Z,17.58,286.5,23.73
14.3125,76.0625,2026-09-01T04:00:00Z,19.0,286.5,25.65
14.3125,76.1875,2026-09-01T04:00:00Z,20.35,285.8,27.48
14.3125,76.3125,2026-09-01T04:00:00Z,20.97,285.6,28.31
14.3125,76.4375,2026-09-01T04:00:00Z,20.92,285.9,28.25
14.3125,76.5625,2026-09-01T04:00:00Z,20.9,286.4,28.22
14.3125,76.6875,2026-09-01T04:00:00Z,20.38,286.7,27.51
14.3125,76.8125,2026-09-01T04:00:00Z,19.81,287.8,26.74
14.3125,76.9375,2026-09-01T04:00:00Z,19.81,288.4,26.74
14.3125,77.0625,2026-09-01T04:00:00Z,20.78,287.3,28.05
14.3125,77.1875,2026-09-01T04:00:00Z,21.18,287.5,28.59
14.3125,77.3125,2026-09-01T04:00:00Z,21.22,287.6,28.65
14.3125,77.4375,2026-09-01T04:00:00Z,21.02,287.4,28.37
14.3125,77.5625,2026-09-01T04:00:00Z,20.61,286.9,27.83
14.3125,77.6875,2026-09-01T04:00:00Z,19.14,286.0,25.84
14.3125,77.8125,2026-09-01T04:00:00Z,19.14,285.3,25.84
14.3125,77.9375,2026-09-01T04:00:00Z,19.96,285.6,26.94
14.3125,78.0625,2026-09-01T04:00:00Z,20.92,287.5,28.24
14.3125,78.1875,2026-09-01T04:00:00Z,21.13,287.1,28.53
14.3125,78.3125,2026-09-01T04:00:00Z,20.91,290.2,28.23
14.3125,78.4375,2026-09-01T04:00:00Z,20.4,293.9,27.54
14.3125,78.5625,2026-09-01T04:00:00Z,19.64,295.9,26.52
14.3125,78.6875,2026-09-01T04:00:00Z,20.33,299.8,27.45
14.3125,78.8125,2026-09-01T04:00:00Z,20.47,300.9,27.64
14.3125,78.9375,2026-09-01T04:00:00Z,20.59,300.5,27.8
14.3125,79.0625,2026-09-01T04:00:00Z,21.34,300.1,28.81
14.3125,79.1875,2026-09-01T04:00:00Z,21.41,298.4,28.9
14.3125,79.3125,2026-09-01T04:00:00Z,20.81,294.7,28.1
14.3125,79.4375,2026-09-01T04:00:00Z,20.63,293.1,27.85
14.3125,79.5625,2026-09-01T04:00:00Z,21.45,296.1,28.95
14.3125,79.6875,2026-09-01T04:00:00Z,21.03,296.2,28.39
14.3125,79.8125,2026-09-01T04:00:00Z,20.45,295.9,27.6
14.3125,79.9375,2026-09-01T04:00:00Z,19.93,294.7,26.9
14.3125,80.0625,2026-09-01T04:00:00Z,19.73,292.9,26.64
14.3125,80.1875,2026-09-01T04:00:00Z,21.99,291.6,29.69
14.3125,80.3125,2026-09-01T04:00:00Z,22.41,290.8,30.26
14.3125,80.4375,2026-09-01T04:00:00Z,22.89,289.9,30.9
14.3125,80.5625,2026-09-01T04:00:00Z,22.13,283.8,29.88
14.3125,80.6875,2026-09-01T04:00:00Z,21.08,278.6,28.46
14.3125,80.8125,2026-09-01T04:00:00Z,23.16,276.7,31.27
14.3125,80.9375,2026-09-01T04:00:00Z,24.86,273.9,33.56
14.4375,73.0625,2026-09-01T04:00:00Z,28.27,280.9,38.16
14.4375,73.1875,2026-09-01T04:00:00Z,28.46,281.8,38.42
14.4375,73.3125,2026-09-01T04:00:00Z,20.97,293.0,28.31
14.4375,73.4375,2026-09-01T04:00:00Z,15.12,323.8,20.41
14.4375,73.5625,2026-09-01T04:00:00Z,17.23,357.0,23.26
14.4375,73.6875,2026-09-01T04:00:00Z,18.93,333.8,25.56
14.4375,73.8125,2026-09-01T04:00:00Z,16.46,330.8,22.21
14.4375,73.9375,2026-09-01T04:00:00Z,13.32,327.5,17.98
14.4375,74.0625,2026-09-01T04:00:00Z,11.71,316.0,15.81
14.4375,74.1875,2026-09-01T04:00:00Z,7.96,318.3,10.74
14.4375,74.3125,2026-09-01T04:00:00Z,5.94,295.5,8.02
14.4375,74.4375,2026-09-01T04:00:00Z,5.42,280.7,7.32
14.4375,74.5625,2026-09-01T04:00:00Z,5.72,285.7,7.72
14.4375,74.6875,2026-09-01T04:00:00Z,10.22,283.6,13.8
14.4375,74.8125,2026-09-01T04:00:00Z,13.23,284.3,17.86
14.4375,74.9375,2026-09-01T04:00:00Z,15.1,283.9,20.38
14.4375,75.0625,2026-09-01T04:00:00Z,15.77,281.7,21.29
14.4375,75.1875,2026-09-01T04:00:00Z,17.45,283.1,23.55
14.4375,75.3125,2026-09-01T04:00:00Z,18.48,283.5,24.94
14.4375,75.4375,2026-09-01T04:00:00Z,18.69,283.5,25.24
14.4375,75.5625,2026-09-01T04:00:00Z,18.34,283.2,24.76
14.4375,75.6875,2026-09-01T04:00:00Z,18.37,284.5,24.8
14.4375,75.8125,2026-09-01T04:00:00Z,17.62,284.4,23.79
14.4375,75.9375,2026-09-01T04:00:00Z,17.46,283.2,23.56
14.4375,76.0625,2026-09-01T04:00:00Z,18.46,281.8,24.93
14.4375,76.1875,2026-09-01T04:00:00Z,19.97,282.7,26.95
14.4375,76.3125,2026-09-01T04:00:00Z,21.32,284.3,28.78
14.4375,76.4375,2026-09-01T04:00:00Z,21.78,285.1,29.4
14.4375,76.5625,2026-09-01T04:00:00Z,21.22,285.1,28.65
14.4375,76.6875,2026-09-01T04:00:00Z,20.61,285.0,27.82
14.4375,76.8125,2026-09-01T04:00:00Z,19.89,285.6,26.85
14.4375,76.9375,2026-09-01T04:00:00Z,20.1,286.2,27.13
14.4375,77.0625,2026-09-01T04:00:00Z,21.31,286.4,28.77
14.4375,77.1875,2026-09-01T04:00:00Z,21.81,286.8,29.44
14.4375,77.3125,2026-09-01T04:00:00Z,21.79,286.6,29.42
14.4375,77.4375,2026-09-01T04:00:00Z,21.54,286.7,29.08
14.4375,77.5625,2026-09-01T04:00:00Z,21.0,287.3,28.35
14.4375,77.6875,2026-09-01T04:00:00Z,19.55,287.1,26.39
14.4375,77.8125,2026-09-01T04:00:00Z,19.49,285.8,26.31
14.4375,77.9375,2026-09-01T04:00:00Z,20.03,285.2,27.05
14.4375,78.0625,2026-09-01T04:00:00Z,20.87,285.7,28.17
14.4375,78.1875,2026-09-01T04:00:00Z,21.03,286.5,28.39
14.4375,78.3125,2026-09-01T04:00:00Z,21.29,289.4,28.74
14.4375,78.4375,2026-09-01T04:00:00Z,21.27,292.0,28.72
14.4375,78.5625,2026-09-01T04:00:00Z,20.87,294.1,28.17
14.4375,78.6875,2026-09-01T04:00:00Z,20.41,298.3,27.55
14.4375,78.8125,2026-09-01T04:00:00Z,20.64,298.7,27.86
14.4375,78.9375,2026-09-01T04:00:00Z,21.22,297.7,28.65
14.4375,79.0625,2026-09-01T04:00:00Z,21.56,296.3,29.1
14.4375,79.1875,2026-09-01T04:00:00Z,20.59,295.6,27.8
14.4375,79.3125,2026-09-01T04:00:00Z,20.48,293.2,27.65
14.4375,79.4375,2026-09-01T04:00:00Z,20.99,292.7,28.34
14.4375,79.5625,2026-09-01T04:00:00Z,21.91,293.7,29.57
14.4375,79.6875,2026-09-01T04:00:00Z,22.26,294.0,30.05
14.4375,79.8125,2026-09-01T04:00:00Z,21.52,293.8,29.05
14.4375,79.9375,2026-09-01T04:00:00Z,20.62,292.8,27.84
14.4375,80.0625,2026-09-01T04:00:00Z,20.18,291.3,27.24
14.4375,80.1875,2026-09-01T04:00:00Z,21.6,290.5,29.16
14.4375,80.3125,2026-09-01T04:00:00Z,22.46,289.8,30.32
14.4375,80.4375,2026-09-01T04:00:00Z,22.42,285.6,30.27
14.4375,80.5625,2026-09-01T04:00:00Z,21.5,278.3,29.03
14.4375,80.6875,2026-09-01T04:00:00Z,20.65,272.9,27.88
14.4375,80.8125,2026-09-01T04:00:00Z,23.21,272.9,31.34
14.4375,80.9375,2026-09-01T04:00:00Z,25.18,271.9,33.99
14.5625,73.0625,2026-09-01T04:00:00Z,27.56,278.6,37.21
14.5625,73.1875,2026-09-01T04:00:00Z,29.09,279.9,39.27
14.5625,73.3125,2026-09-01T04:00:00Z,17.81,291.0,24.04
14.5625,73.4375,2026-09-01T04:00:00Z,9.27,330.4,12.51
14.5625,73.5625,2026-09-01T04:00:00Z,9.93,8.3,13.41
14.5625,73.6875,2026-09-01T04:00:00Z,14.47,329.7,19.54
14.5625,73.8125,2026-09-01T04:00:00Z,12.85,329.0,17.35
14.5625,73.9375,2026-09-01T04:00:00Z,10.33,323.9,13.95
14.5625,74.0625,2026-09-01T04:00:00Z,9.06,314.7,12.23
14.5625,74.1875,2026-09-01T04:00:00Z,7.0,345.1,9.45
14.5625,74.3125,2026-09-01T04:00:00Z,3.85,307.4,5.2
14.5625,74.4375,2026-09-01T04:00:00Z,4.58,277.7,6.18
14.5625,74.5625,2026-09-01T04:00:00Z,7.0,280.7,9.45
14.5625,74.6875,2026-09-01T04:00:00Z,11.79,286.5,15.92
14.5625,74.8125,2026-09-01T04:00:00Z,13.54,284.6,18.28
14.5625,74.9375,2026-09-01T04:00:00Z,14.73,282.1,19.88
14.5625,75.0625,2026-09-01T04:00:00Z,15.77,281.1,21.29
14.5625,75.1875,2026-09-01T04:00:00Z,16.83,283.9,22.73
14.5625,75.3125,2026-09-01T04:00:00Z,18.32,284.8,24.73
14.5625,75.4375,2026-09-01T04:00:00Z,18.65,284.8,25.18
14.5625,75.5625,2026-09-01T04:00:00Z,18.3,284.6,24.71
14.5625,75.6875,2026-09-01T04:00:00Z,18.26,286.3,24.65
14.5625,75.8125,2026-09-01T04:00:00Z,18.11,285.4,24.45
14.5625,75.9375,2026-09-01T04:00:00Z,18.4,282.4,24.83
14.5625,76.0625,2026-09-01T04:00:00Z,18.85,279.8,25.45
14.5625,76.1875,2026-09-01T04:00:00Z,19.21,279.7,25.94
14.5625,76.3125,2026-09-01T04:00:00Z,20.41,282.2,27.55
14.5625,76.4375,2026-09-01T04:00:00Z,20.91,283.8,28.23
14.5625,76.5625,2026-09-01T04:00:00Z,20.9,284.9,28.21
14.5625,76.6875,2026-09-01T04:00:00Z,20.71,284.9,27.96
14.5625,76.8125,2026-09-01T04:00:00Z,20.11,284.4,27.15
14.5625,76.9375,2026-09-01T04:00:00Z,20.34,284.5,27.45
14.5625,77.0625,2026-09-01T04:00:00Z,21.06,285.4,28.43
14.5625,77.1875,2026-09-01T04:00:00Z,21.83,287.3,29.47
14.5625,77.3125,2026-09-01T04:00:00Z,21.8,287.4,29.44
14.5625,77.4375,2026-09-01T04:00:00Z,21.31,287.7,28.77
14.5625,77.5625,2026-09-01T04:00:00Z,20.51,288.3,27.69
14.5625,77.6875,2026-09-01T04:00:00Z,19.53,289.6,26.36
14.5625,77.8125,2026-09-01T04:00:00Z,19.54,288.0,26.37
14.5625,77.9375,2026-09-01T04:00:00Z,19.65,287.0,26.53
14.5625,78.0625,2026-09-01T04:00:00Z,19.93,287.1,26.9
14.5625,78.1875,2026-09-01T04:00:00Z,20.39,289.2,27.53
14.5625,78.3125,2026-09-01T04:00:00Z,20.55,289.9,27.75
14.5625,78.4375,2026-09-01T04:00:00Z,20.73,290.6,27.99
14.5625,78.5625,2026-09-01T04:00:00Z,20.83,292.7,28.12
14.5625,78.6875,2026-09-01T04:00:00Z,20.7,296.9,27.95
14.5625,78.8125,2026-09-01T04:00:00Z,19.79,295.3,26.72
14.5625,78.9375,2026-09-01T04:00:00Z,19.88,294.6,26.84
14.5625,79.0625,2026-09-01T04:00:00Z,20.1,294.0,27.13
14.5625,79.1875,2026-09-01T04:00:00Z,19.58,293.2,26.43
14.5625,79.3125,2026-09-01T04:00:00Z,20.84,290.8,28.13
14.5625,79.4375,2026-09-01T04:00:00Z,21.33,289.9,28.8
14.5625,79.5625,2026-09-01T04:00:00Z,21.63,289.6,29.21
14.5625,79.6875,2026-09-01T04:00:00Z,22.06,289.9,29.78
14.5625,79.8125,2026-09-01T04:00:00Z,21.41,290.8,28.9
14.5625,79.9375,2026-09-01T04:00:00Z,20.83,290.2,28.12
14.5625,80.0625,2026-09-01T04:00:00Z,20.82,289.3,28.11
14.5625,80.1875,2026-09-01T04:00:00Z,21.61,288.6,29.17
14.5625,80.3125,2026-09-01T04:00:00Z,23.28,288.0,31.43
14.5625,80.4375,2026-09-01T04:00:00Z,22.16,281.1,29.91
14.5625,80.5625,2026-09-01T04:00:00Z,21.51,275.3,29.04
14.5625,80.6875,2026-09-01T04:00:00Z,21.02,270.3,28.38
14.5625,80.8125,2026-09-01T04:00:00Z,22.75,269.3,30.72
14.5625,80.9375,2026-09-01T04:00:00Z,24.56,268.7,33.15
14.6875,73.0625,2026-09-01T04:00:00Z,27.59,279.9,37.25
14.6875,73.1875,2026-09-01T04:00:00Z,26.35,283.8,35.57
14.6875,73.3125,2026-09-01T04:00:00Z,18.63,303.8,25.15
14.6875,73.4375,2026-09-01T04:00:00Z,11.29,333.7,15.24
14.6875,73.5625,2026-09-01T04:00:00Z,7.81,342.6,10.54
14.6875,73.6875,2026-09-01T04:00:00Z,7.51,303.5,10.14
14.6875,73.8125,2026-09-01T04:00:00Z,9.76,294.4,13.18
14.6875,73.9375,2026-09-01T04:00:00Z,8.63,287.2,11.65
14.6875,74.0625,2026-09-01T04:00:00Z,6.77,321.9,9.14
14.6875,74.1875,2026-09-01T04:00:00Z,4.77,311.0,6.44
14.6875,74.3125,2026-09-01T04:00:00Z,4.69,277.9,6.33
14.6875,74.4375,2026-09-01T04:00:00Z,5.47,263.6,7.38
14.6875,74.5625,2026-09-01T04:00:00Z,7.02,268.8,9.48
14.6875,74.6875,2026-09-01T04:00:00Z,9.64,279.7,13.02
14.6875,74.8125,2026-09-01T04:00:00Z,12.43,280.9,16.78
14.6875,74.9375,2026-09-01T04:00:00Z,14.17,282.6,19.12
14.6875,75.0625,2026-09-01T04:00:00Z,15.64,283.7,21.11
14.6875,75.1875,2026-09-01T04:00:00Z,16.95,283.9,22.88
14.6875,75.3125,2026-09-01T04:00:00Z,18.0,282.6,24.3
14.6875,75.4375,2026-09-01T04:00:00Z,18.91,284.8,25.53
14.6875,75.5625,2026-09-01T04:00:00Z,18.84,286.4,25.44
14.6875,75.6875,2026-09-01T04:00:00Z,17.94,286.8,24.22
14.6875,75.8125,2026-09-01T04:00:00Z,18.15,284.9,24.5
14.6875,75.9375,2026-09-01T04:00:00Z,19.2,281.2,25.92
14.6875,76.0625,2026-09-01T04:00:00Z,19.7,279.3,26.59
14.6875,76.1875,2026-09-01T04:00:00Z,19.47,279.8,26.29
14.6875,76.3125,2026-09-01T04:00:00Z,19.7,282.6,26.59
14.6875,76.4375,2026-09-01T04:00:00Z,20.1,284.7,27.14
14.6875,76.5625,2026-09-01T04:00:00Z,20.37,285.6,27.5
14.6875,76.6875,2026-09-01T04:00:00Z,20.41,285.2,27.55
14.6875,76.8125,2026-09-01T04:00:00Z,20.32,285.1,27.43
14.6875,76.9375,2026-09-01T04:00:00Z,20.27,286.1,27.36
14.6875,77.0625,2026-09-01T04:00:00Z,20.73,287.6,27.99
14.6875,77.1875,2026-09-01T04:00:00Z,21.62,288.9,29.19
14.6875,77.3125,2026-09-01T04:00:00Z,21.99,289.4,29.68
14.6875,77.4375,2026-09-01T04:00:00Z,21.47,290.4,28.99
14.6875,77.5625,2026-09-01T04:00:00Z,20.35,292.0,27.47
14.6875,77.6875,2026-09-01T04:00:00Z,19.16,293.8,25.87
14.6875,77.8125,2026-09-01T04:00:00Z,19.86,292.9,26.81
14.6875,77.9375,2026-09-01T04:00:00Z,20.01,293.2,27.02
14.6875,78.0625,2026-09-01T04:00:00Z,20.09,293.2,27.13
14.6875,78.1875,2026-09-01T04:00:00Z,20.25,292.7,27.34
14.6875,78.3125,2026-09-01T04:00:00Z,20.41,292.9,27.55
14.6875,78.4375,2026-09-01T04:00:00Z,20.08,295.6,27.11
14.6875,78.5625,2026-09-01T04:00:00Z,20.24,298.9,27.32
14.6875,78.6875,2026-09-01T04:00:00Z,20.89,300.9,28.21
14.6875,78.8125,2026-09-01T04:00:00Z,20.83,296.7,28.12
14.6875,78.9375,2026-09-01T04:00:00Z,21.61,296.1,29.17
14.6875,79.0625,2026-09-01T04:00:00Z,22.24,295.2,30.02
14.6875,79.1875,2026-09-01T04:00:00Z,22.69,293.1,30.64
14.6875,79.3125,2026-09-01T04:00:00Z,23.49,289.8,31.71
14.6875,79.4375,2026-09-01T04:00:00Z,22.97,288.5,31.01
14.6875,79.5625,2026-09-01T04:00:00Z,22.37,288.3,30.2
14.6875,79.6875,2026-09-01T04:00:00Z,21.97,288.7,29.66
14.6875,79.8125,2026-09-01T04:00:00Z,21.46,289.5,28.97
14.6875,79.9375,2026-09-01T04:00:00Z,21.16,288.3,28.57
14.6875,80.0625,2026-09-01T04:00:00Z,21.53,287.6,29.07
14.6875,80.1875,2026-09-01T04:00:00Z,22.58,287.8,30.48
14.6875,80.3125,2026-09-01T04:00:00Z,22.73,284.2,30.68
14.6875,80.4375,2026-09-01T04:00:00Z,21.65,280.7,29.23
14.6875,80.5625,2026-09-01T04:00:00Z,21.65,276.1,29.23
14.6875,80.6875,2026-09-01T04:00:00Z,21.28,270.9,28.73
14.6875,80.8125,2026-09-01T04:00:00Z,22.65,269.1,30.57
14.6875,80.9375,2026-09-01T04:00:00Z,24.21,268.0,32.68
14.8125,73.0625,2026-09-01T04:00:00Z,26.96,282.9,36.39
14.8125,73.1875,2026-09-01T04:00:00Z,23.59,288.9,31.84
14.8125,73.3125,2026-09-01T04:00:00Z,16.62,302.3,22.44
14.8125,73.4375,2026-09-01T04:00:00Z,11.25,305.0,15.18
14.8125,73.5625,2026-09-01T04:00:00Z,6.72,295.1,9.07
14.8125,73.6875,2026-09-01T04:00:00Z,7.49,268.9,10.11
14.8125,73.8125,2026-09-01T04:00:00Z,10.18,266.1,13.74
14.8125,73.9375,2026-09-01T04:00:00Z,6.65,260.3,8.97
14.8125,74.0625,2026-09-01T04:00:00Z,5.05,312.1,6.81
14.8125,74.1875,2026-09-01T04:00:00Z,6.38,300.9,8.61
14.8125,74.3125,2026-09-01T04:00:00Z,7.7,296.7,10.39
14.8125,74.4375,2026-09-01T04:00:00Z,7.24,282.9,9.77
14.8125,74.5625,2026-09-01T04:00:00Z,7.56,275.2,10.2
14.8125,74.6875,2026-09-01T04:00:00Z,9.16,273.6,12.37
14.8125,74.8125,2026-09-01T04:00:00Z,12.24,274.2,16.52
14.8125,74.9375,2026-09-01T04:00:00Z,13.62,276.5,18.39
14.8125,75.0625,2026-09-01T04:00:00Z,15.89,280.6,21.46
14.8125,75.1875,2026-09-01T04:00:00Z,17.94,283.2,24.21
14.8125,75.3125,2026-09-01T04:00:00Z,18.89,283.7,25.51
14.8125,75.4375,2026-09-01T04:00:00Z,19.27,285.4,26.01
14.8125,75.5625,2026-09-01T04:00:00Z,19.15,284.9,25.85
14.8125,75.6875,2026-09-01T04:00:00Z,18.63,283.2,25.16
14.8125,75.8125,2026-09-01T04:00:00Z,18.07,280.8,24.39
14.8125,75.9375,2026-09-01T04:00:00Z,18.92,279.1,25.54
14.8125,76.0625,2026-09-01T04:00:00Z,19.27,280.1,26.02
14.8125,76.1875,2026-09-01T04:00:00Z,18.98,282.4,25.62
14.8125,76.3125,2026-09-01T04:00:00Z,18.26,285.4,24.65
14.8125,76.4375,2026-09-01T04:00:00Z,19.1,288.2,25.79
14.8125,76.5625,2026-09-01T04:00:00Z,19.65,287.0,26.53
14.8125,76.6875,2026-09-01T04:00:00Z,19.89,284.9,26.85
14.8125,76.8125,2026-09-01T04:00:00Z,19.63,284.0,26.5
14.8125,76.9375,2026-09-01T04:00:00Z,19.63,287.2,26.5
14.8125,77.0625,2026-09-01T04:00:00Z,20.24,288.9,27.33
14.8125,77.1875,2026-09-01T04:00:00Z,20.95,289.7,28.29
14.8125,77.3125,2026-09-01T04:00:00Z,21.21,290.2,28.63
14.8125,77.4375,2026-09-01T04:00:00Z,20.84,292.2,28.14
14.8125,77.5625,2026-09-01T04:00:00Z,20.05,294.7,27.07
14.8125,77.6875,2026-09-01T04:00:00Z,19.43,296.5,26.23
14.8125,77.8125,2026-09-01T04:00:00Z,19.74,296.2,26.65
14.8125,77.9375,2026-09-01T04:00:00Z,20.59,296.9,27.8
14.8125,78.0625,2026-09-01T04:00:00Z,20.83,296.3,28.12
14.8125,78.1875,2026-09-01T04:00:00Z,20.84,295.6,28.13
14.8125,78.3125,2026-09-01T04:00:00Z,20.82,296.6,28.1
14.8125,78.4375,2026-09-01T04:00:00Z,20.32,301.2,27.43
14.8125,78.5625,2026-09-01T04:00:00Z,20.48,303.7,27.65
14.8125,78.6875,2026-09-01T04:00:00Z,20.76,302.8,28.03
14.8125,78.8125,2026-09-01T04:00:00Z,20.69,296.3,27.93
14.8125,78.9375,2026-09-01T04:00:00Z,20.98,295.9,28.32
14.8125,79.0625,2026-09-01T04:00:00Z,20.95,294.1,28.28
14.8125,79.1875,2026-09-01T04:00:00Z,21.21,291.8,28.64
14.8125,79.3125,2026-09-01T04:00:00Z,22.45,290.0,30.3
14.8125,79.4375,2026-09-01T04:00:00Z,23.55,290.4,31.79
14.8125,79.5625,2026-09-01T04:00:00Z,22.96,290.9,31.0
14.8125,79.6875,2026-09-01T04:00:00Z,21.86,291.2,29.51
14.8125,79.8125,2026-09-01T04:00:00Z,21.61,291.1,29.17
14.8125,79.9375,2026-09-01T04:00:00Z,20.86,289.2,28.16
14.8125,80.0625,2026-09-01T04:00:00Z,21.13,287.8,28.53
14.8125,80.1875,2026-09-01T04:00:00Z,22.15,286.8,29.9
14.8125,80.3125,2026-09-01T04:00:00Z,20.95,281.6,28.28
14.8125,80.4375,2026-09-01T04:00:00Z,21.55,277.9,29.09
14.8125,80.5625,2026-09-01T04:00:00Z,21.6,274.6,29.16
14.8125,80.6875,2026-09-01T04:00:00Z,21.76,272.1,29.37
14.8125,80.8125,2026-09-01T04:00:00Z,22.68,270.8,30.62
14.8125,80.9375,2026-09-01T04:00:00Z,23.29,270.1,31.44
14.9375,73.0625,2026-09-01T04:00:00Z,26.96,283.6,36.4
14.9375,73.1875,2026-09-01T04:00:00Z,23.22,288.4,31.35
14.9375,73.3125,2026-09-01T04:00:00Z,17.11,294.1,23.1
14.9375,73.4375,2026-09-01T04:00:00Z,10.64,296.3,14.37
14.9375,73.5625,2026-09-01T04:00:00Z,8.7,292.6,11.74
14.9375,73.6875,2026-09-01T04:00:00Z,8.66,276.7,11.69
14.9375,73.8125,2026-09-01T04:00:00Z,8.55,263.7,11.54
14.9375,73.9375,2026-09-01T04:00:00Z,1.9,294.6,2.57
14.9375,74.0625,2026-09-01T04:00:00Z,5.33,300.9,7.19
14.9375,74.1875,2026-09-01T04:00:00Z,8.3,300.8,11.2
14.9375,74.3125,2026-09-01T04:00:00Z,9.84,296.8,13.28
14.9375,74.4375,2026-09-01T04:00:00Z,9.6,279.5,12.96
14.9375,74.5625,2026-09-01T04:00:00Z,9.08,272.0,12.26
14.9375,74.6875,2026-09-01T04:00:00Z,10.15,270.4,13.71
14.9375,74.8125,2026-09-01T04:00:00Z,12.2,274.4,16.48
14.9375,74.9375,2026-09-01T04:00:00Z,13.53,283.2,18.27
14.9375,75.0625,2026-09-01T04:00:00Z,16.03,287.8,21.64
14.9375,75.1875,2026-09-01T04:00:00Z,18.3,289.5,24.7
14.9375,75.3125,2026-09-01T04:00:00Z,19.74,289.2,26.65
14.9375,75.4375,2026-09-01T04:00:00Z,20.06,287.3,27.08
14.9375,75.5625,2026-09-01T04:00:00Z,20.29,284.8,27.4
14.9375,75.6875,2026-09-01T04:00:00Z,19.81,281.6,26.75
14.9375,75.8125,2026-09-01T04:00:00Z,18.92,278.3,25.54
14.9375,75.9375,2026-09-01T04:00:00Z,18.7,276.6,25.25
14.9375,76.0625,2026-09-01T04:00:00Z,18.51,279.6,24.99
14.9375,76.1875,2026-09-01T04:00:00Z,17.55,282.4,23.69
14.9375,76.3125,2026-09-01T04:00:00Z,16.51,285.0,22.29
14.9375,76.4375,2026-09-01T04:00:00Z,17.63,286.7,23.8
14.9375,76.5625,2026-09-01T04:00:00Z,18.63,286.6,25.16
14.9375,76.6875,2026-09-01T04:00:00Z,19.03,287.5,25.68
14.9375,76.8125,2026-09-01T04:00:00Z,18.98,289.5,25.62
14.9375,76.9375,2026-09-01T04:00:00Z,18.93,291.3,25.56
14.9375,77.0625,2026-09-01T04:00:00Z,19.65,292.3,26.52
14.9375,77.1875,2026-09-01T04:00:00Z,20.92,293.2,28.24
14.9375,77.3125,2026-09-01T04:00:00Z,22.09,294.1,29.82
14.9375,77.4375,2026-09-01T04:00:00Z,21.53,295.2,29.07
14.9375,77.5625,2026-09-01T04:00:00Z,20.64,296.5,27.86
14.9375,77.6875,2026-09-01T04:00:00Z,20.08,297.2,27.1
14.9375,77.8125,2026-09-01T04:00:00Z,20.04,296.6,27.06
14.9375,77.9375,2026-09-01T04:00:00Z,20.44,295.3,27.59
14.9375,78.0625,2026-09-01T04:00:00Z,20.52,294.9,27.7
14.9375,78.1875,2026-09-01T04:00:00Z,20.16,296.1,27.21
14.9375,78.3125,2026-09-01T04:00:00Z,19.51,299.0,26.34
14.9375,78.4375,2026-09-01T04:00:00Z,18.87,303.3,25.48
14.9375,78.5625,2026-09-01T04:00:00Z,19.02,306.6,25.67
14.9375,78.6875,2026-09-01T04:00:00Z,19.33,304.6,26.1
14.9375,78.8125,2026-09-01T04:00:00Z,19.75,298.3,26.66
14.9375,78.9375,2026-09-01T04:00:00Z,20.05,298.2,27.07
14.9375,79.0625,2026-09-01T04:00:00Z,20.6,294.7,27.81
14.9375,79.1875,2026-09-01T04:00:00Z,21.43,292.0,28.93
14.9375,79.3125,2026-09-01T04:00:00Z,22.6,291.0,30.51
14.9375,79.4375,2026-09-01T04:00:00Z,23.67,291.2,31.96
14.9375,79.5625,2026-09-01T04:00:00Z,22.88,291.8,30.88
14.9375,79.6875,2026-09-01T04:00:00Z,21.73,291.9,29.33
14.9375,79.8125,2026-09-01T04:00:00Z,21.04,291.2,28.4
14.9375,79.9375,2026-09-01T04:00:00Z,20.78,289.8,28.06
14.9375,80.0625,2026-09-01T04:00:00Z,21.02,288.7,28.37
14.9375,80.1875,2026-09-01T04:00:00Z,20.98,287.1,28.32
14.9375,80.3125,2026-09-01T04:00:00Z,17.88,280.1,24.14
14.9375,80.4375,2026-09-01T04:00:00Z,19.7,273.9,26.6
14.9375,80.5625,2026-09-01T04:00:00Z,20.93,272.0,28.25
